,image_path,label,valence,arousal,dominance,bbox_x1,bbox_y1,bbox_x2,bbox_y2,fullpath,img_label,crop_label
280,mscoco/images/COCO_train2014_000000553179.jpg,Pleasure,0.6,0.5,0.8,41,49,289,589,emotic/emotic/images/mscoco/images/COCO_train2014_000000553179.jpg,Confidence,Confidence
281,mscoco/images/COCO_train2014_000000357837.jpg,Pleasure,0.8,0.8,0.8,283,106,481,426,emotic/emotic/images/mscoco/images/COCO_train2014_000000357837.jpg,Happiness,Happiness
282,framesdb/images/frame_kx4x2gnb85gubure.jpg,Pleasure,0.7,0.3,0.8,424,180,487,403,emotic/emotic/images/framesdb/images/frame_kx4x2gnb85gubure.jpg,Happiness,Pleasure
283,framesdb/images/frame_a8fbmxdln3g2poie.jpg,Pleasure,0.4,0.2,1.0,286,57,724,459,emotic/emotic/images/framesdb/images/frame_a8fbmxdln3g2poie.jpg,Disconnection,Happiness
284,mscoco/images/COCO_train2014_000000078977.jpg,Pleasure,0.6,0.7,0.7,208,75,405,309,emotic/emotic/images/mscoco/images/COCO_train2014_000000078977.jpg,Happiness,Pleasure
285,mscoco/images/COCO_train2014_000000123907.jpg,Pleasure,0.8,0.4,0.6,194,130,428,416,emotic/emotic/images/mscoco/images/COCO_train2014_000000123907.jpg,Anticipation,Anticipation
286,framesdb/images/frame_l977sym2yk4k1aow.jpg,Pleasure,0.5,0.4,0.4,54,13,226,365,emotic/emotic/images/framesdb/images/frame_l977sym2yk4k1aow.jpg,Excitement,Happiness
287,mscoco/images/COCO_train2014_000000370441.jpg,Pleasure,0.8,0.9,0.9,167,38,365,418,emotic/emotic/images/mscoco/images/COCO_train2014_000000370441.jpg,Happiness,Excitement
288,framesdb/images/frame_gtjfg923z58plp2f.jpg,Pleasure,0.6,0.5,0.6,623,245,4065,2808,emotic/emotic/images/framesdb/images/frame_gtjfg923z58plp2f.jpg,Happiness,Pleasure
289,mscoco/images/COCO_train2014_000000035707.jpg,Pleasure,0.8,0.7,0.4,209,5,545,417,emotic/emotic/images/mscoco/images/COCO_train2014_000000035707.jpg,Happiness,Happiness
290,mscoco/images/COCO_train2014_000000565360.jpg,Pleasure,0.6,0.8,0.8,195,26,366,419,emotic/emotic/images/mscoco/images/COCO_train2014_000000565360.jpg,Excitement,Excitement
291,mscoco/images/COCO_train2014_000000333748.jpg,Pleasure,0.8,0.8,0.8,12,130,144,291,emotic/emotic/images/mscoco/images/COCO_train2014_000000333748.jpg,Happiness,Sensitivity
292,emodb_small/images/am9j3t9a22e5jzjfp2.jpg,Pleasure,0.4,0.3,0.4,114,57,153,116,emotic/emotic/images/emodb_small/images/am9j3t9a22e5jzjfp2.jpg,Excitement,Doubt/Confusion
293,framesdb/images/frame_e7klbuacxme075uu.jpg,Pleasure,0.7,0.7,0.6,246,117,336,295,emotic/emotic/images/framesdb/images/frame_e7klbuacxme075uu.jpg,Excitement,Excitement
294,mscoco/images/COCO_train2014_000000332135.jpg,Pleasure,0.9,0.7,0.9,108,43,391,353,emotic/emotic/images/mscoco/images/COCO_train2014_000000332135.jpg,Happiness,Happiness
295,mscoco/images/COCO_val2014_000000129659.jpg,Pleasure,0.6,0.6,0.6,108,8,453,371,emotic/emotic/images/mscoco/images/COCO_val2014_000000129659.jpg,Pleasure,Pleasure
296,mscoco/images/COCO_val2014_000000175082.jpg,Pleasure,0.8,0.6,0.7,266,37,435,350,emotic/emotic/images/mscoco/images/COCO_val2014_000000175082.jpg,Happiness,Pleasure
297,framesdb/images/frame_k56u9ldus0ht2r3w.jpg,Pleasure,0.7,0.6,0.5,61,84,604,345,emotic/emotic/images/framesdb/images/frame_k56u9ldus0ht2r3w.jpg,Pleasure,Excitement
298,mscoco/images/COCO_train2014_000000013278.jpg,Pleasure,0.6,0.9,0.7,175,79,442,506,emotic/emotic/images/mscoco/images/COCO_train2014_000000013278.jpg,Excitement,Excitement
299,framesdb/images/frame_1c2a9wnx8u1fl4we.jpg,Pleasure,0.8,0.7,0.7,314,269,347,315,emotic/emotic/images/framesdb/images/frame_1c2a9wnx8u1fl4we.jpg,Excitement,Happiness
300,mscoco/images/COCO_train2014_000000429433.jpg,Pleasure,0.6,0.4,0.7,218,47,471,334,emotic/emotic/images/mscoco/images/COCO_train2014_000000429433.jpg,Happiness,Happiness
301,mscoco/images/COCO_train2014_000000140180.jpg,Pleasure,0.6,0.4,0.6,75,59,256,412,emotic/emotic/images/mscoco/images/COCO_train2014_000000140180.jpg,Happiness,Confidence
302,mscoco/images/COCO_val2014_000000575487.jpg,Pleasure,0.7,0.6,0.7,263,67,494,322,emotic/emotic/images/mscoco/images/COCO_val2014_000000575487.jpg,Anticipation,Happiness
303,mscoco/images/COCO_val2014_000000180521.jpg,Pleasure,0.6,0.4,0.7,385,112,580,473,emotic/emotic/images/mscoco/images/COCO_val2014_000000180521.jpg,Happiness,Anticipation
304,mscoco/images/COCO_train2014_000000137029.jpg,Excitement,0.7,0.9,0.7,137,6,546,462,emotic/emotic/images/mscoco/images/COCO_train2014_000000137029.jpg,Surprise,Surprise
305,emodb_small/images/4le1bbiky5djx0iuln.jpg,Excitement,0.6,0.4,0.5,796,532,934,693,emotic/emotic/images/emodb_small/images/4le1bbiky5djx0iuln.jpg,Happiness,Sadness
306,framesdb/images/frame_482f0lsguoiv0sk6.jpg,Excitement,0.5,0.6,0.6,82,55,200,244,emotic/emotic/images/framesdb/images/frame_482f0lsguoiv0sk6.jpg,Excitement,Excitement
307,framesdb/images/frame_4b7yta6mg9sm2x6n.jpg,Excitement,0.8,0.8,0.7,227,18,613,618,emotic/emotic/images/framesdb/images/frame_4b7yta6mg9sm2x6n.jpg,Excitement,Excitement
308,mscoco/images/COCO_train2014_000000319521.jpg,Excitement,0.6,0.5,0.7,115,37,219,308,emotic/emotic/images/mscoco/images/COCO_train2014_000000319521.jpg,Happiness,Happiness
309,mscoco/images/COCO_train2014_000000095711.jpg,Excitement,0.5,1.0,0.7,280,24,551,444,emotic/emotic/images/mscoco/images/COCO_train2014_000000095711.jpg,Excitement,Anticipation
310,framesdb/images/frame_i2z4j8ih080q3cma.jpg,Excitement,0.5,0.6,0.6,676,470,761,742,emotic/emotic/images/framesdb/images/frame_i2z4j8ih080q3cma.jpg,Anticipation,Pleasure
311,mscoco/images/COCO_train2014_000000385913.jpg,Excitement,0.5,0.5,0.7,255,59,355,365,emotic/emotic/images/mscoco/images/COCO_train2014_000000385913.jpg,Happiness,Confidence
312,mscoco/images/COCO_train2014_000000251754.jpg,Excitement,0.6,0.6,0.6,232,49,365,415,emotic/emotic/images/mscoco/images/COCO_train2014_000000251754.jpg,Excitement,Confidence
313,mscoco/images/COCO_val2014_000000529314.jpg,Excitement,0.6,0.7,0.7,18,126,128,384,emotic/emotic/images/mscoco/images/COCO_val2014_000000529314.jpg,Excitement,Excitement
314,framesdb/images/frame_3xw8740px7b49km0.jpg,Excitement,0.7,0.8,0.8,6,77,92,266,emotic/emotic/images/framesdb/images/frame_3xw8740px7b49km0.jpg,Excitement,Excitement
315,mscoco/images/COCO_train2014_000000433715.jpg,Excitement,0.4,1.0,0.5,152,85,428,308,emotic/emotic/images/mscoco/images/COCO_train2014_000000433715.jpg,Excitement,Excitement
316,mscoco/images/COCO_train2014_000000351451.jpg,Excitement,0.6,0.7,0.7,428,112,598,396,emotic/emotic/images/mscoco/images/COCO_train2014_000000351451.jpg,Excitement,Excitement
317,emodb_small/images/he3gfq8i7gxouwd8xf.jpg,Excitement,0.4,0.5,0.3,120,1,398,290,emotic/emotic/images/emodb_small/images/he3gfq8i7gxouwd8xf.jpg,Surprise,Surprise
318,mscoco/images/COCO_train2014_000000374553.jpg,Excitement,0.6,0.9,1.0,116,139,425,395,emotic/emotic/images/mscoco/images/COCO_train2014_000000374553.jpg,Excitement,Excitement
319,mscoco/images/COCO_train2014_000000112707.jpg,Excitement,0.5,0.5,0.8,205,163,369,358,emotic/emotic/images/mscoco/images/COCO_train2014_000000112707.jpg,Excitement,Excitement
320,mscoco/images/COCO_train2014_000000554665.jpg,Excitement,0.7,1.0,0.8,185,69,272,237,emotic/emotic/images/mscoco/images/COCO_train2014_000000554665.jpg,Excitement,Excitement
321,mscoco/images/COCO_train2014_000000246044.jpg,Excitement,0.6,0.6,0.6,178,105,278,398,emotic/emotic/images/mscoco/images/COCO_train2014_000000246044.jpg,Excitement,Anger
322,mscoco/images/COCO_train2014_000000306913.jpg,Excitement,0.5,0.4,0.4,18,100,245,452,emotic/emotic/images/mscoco/images/COCO_train2014_000000306913.jpg,Disconnection,Fatigue
323,mscoco/images/COCO_train2014_000000179504.jpg,Excitement,0.6,0.4,0.6,255,76,332,366,emotic/emotic/images/mscoco/images/COCO_train2014_000000179504.jpg,Disconnection,Fear
324,mscoco/images/COCO_val2014_000000580613.jpg,Excitement,0.8,0.5,0.7,206,30,485,419,emotic/emotic/images/mscoco/images/COCO_val2014_000000580613.jpg,Happiness,Confidence
325,mscoco/images/COCO_train2014_000000032627.jpg,Excitement,0.6,0.8,0.8,172,176,310,412,emotic/emotic/images/mscoco/images/COCO_train2014_000000032627.jpg,Excitement,Anticipation
326,mscoco/images/COCO_train2014_000000226378.jpg,Excitement,0.5,0.6,0.6,182,185,313,475,emotic/emotic/images/mscoco/images/COCO_train2014_000000226378.jpg,Anticipation,Excitement
327,mscoco/images/COCO_train2014_000000328064.jpg,Excitement,0.8,0.7,0.7,7,30,343,401,emotic/emotic/images/mscoco/images/COCO_train2014_000000328064.jpg,Happiness,Happiness
328,mscoco/images/COCO_train2014_000000021983.jpg,Excitement,0.6,0.5,0.5,289,59,553,424,emotic/emotic/images/mscoco/images/COCO_train2014_000000021983.jpg,Excitement,Excitement
329,mscoco/images/COCO_train2014_000000201640.jpg,Excitement,0.7,0.4,0.6,264,24,532,411,emotic/emotic/images/mscoco/images/COCO_train2014_000000201640.jpg,Confidence,Sadness
330,mscoco/images/COCO_train2014_000000521218.jpg,Excitement,0.6,0.4,0.7,146,41,443,515,emotic/emotic/images/mscoco/images/COCO_train2014_000000521218.jpg,Surprise,Surprise
331,mscoco/images/COCO_train2014_000000406488.jpg,Excitement,0.6,0.6,0.6,310,123,396,401,emotic/emotic/images/mscoco/images/COCO_train2014_000000406488.jpg,Pleasure,Confidence
332,mscoco/images/COCO_train2014_000000452500.jpg,Excitement,0.7,0.8,0.7,250,145,382,388,emotic/emotic/images/mscoco/images/COCO_train2014_000000452500.jpg,Excitement,Excitement
333,mscoco/images/COCO_train2014_000000289662.jpg,Excitement,0.6,0.5,0.6,181,50,337,219,emotic/emotic/images/mscoco/images/COCO_train2014_000000289662.jpg,Happiness,Happiness
334,mscoco/images/COCO_train2014_000000244835.jpg,Excitement,0.6,0.5,0.6,133,143,282,370,emotic/emotic/images/mscoco/images/COCO_train2014_000000244835.jpg,Engagement,Engagement
335,mscoco/images/COCO_train2014_000000510859.jpg,Excitement,1.0,0.1,1.0,178,189,337,361,emotic/emotic/images/mscoco/images/COCO_train2014_000000510859.jpg,Pleasure,Happiness
336,emodb_small/images/e9b5cftu9bwcw29nnh.jpg,Excitement,0.5,0.4,0.5,102,40,134,94,emotic/emotic/images/emodb_small/images/e9b5cftu9bwcw29nnh.jpg,Sympathy,Disconnection
337,mscoco/images/COCO_train2014_000000351749.jpg,Excitement,0.8,0.8,0.7,267,260,504,482,emotic/emotic/images/mscoco/images/COCO_train2014_000000351749.jpg,Excitement,Anticipation
338,mscoco/images/COCO_train2014_000000538518.jpg,Excitement,0.7,0.7,0.8,190,150,320,475,emotic/emotic/images/mscoco/images/COCO_train2014_000000538518.jpg,Excitement,Excitement
339,framesdb/images/frame_27b7dm1sh1ildgcx.jpg,Excitement,0.4,0.4,0.9,481,436,600,606,emotic/emotic/images/framesdb/images/frame_27b7dm1sh1ildgcx.jpg,Happiness,Happiness
340,mscoco/images/COCO_train2014_000000014653.jpg,Excitement,0.5,0.6,0.5,275,138,382,316,emotic/emotic/images/mscoco/images/COCO_train2014_000000014653.jpg,Happiness,Happiness
341,mscoco/images/COCO_train2014_000000250877.jpg,Excitement,0.6,0.9,0.4,201,124,385,256,emotic/emotic/images/mscoco/images/COCO_train2014_000000250877.jpg,Excitement,volkl
342,framesdb/images/frame_4b7yta6mg9sm2x6n.jpg,Surprise,0.6,0.6,0.6,662,358,777,616,emotic/emotic/images/framesdb/images/frame_4b7yta6mg9sm2x6n.jpg,Excitement,Anger
343,mscoco/images/COCO_train2014_000000480947.jpg,Surprise,0.5,0.8,0.6,291,82,410,389,emotic/emotic/images/mscoco/images/COCO_train2014_000000480947.jpg,Excitement,Excitement
344,mscoco/images/COCO_train2014_000000469667.jpg,Surprise,0.4,0.6,0.6,42,5,435,328,emotic/emotic/images/mscoco/images/COCO_train2014_000000469667.jpg,Pain,Sadness
345,emodb_small/images/hh0dlplyw068ttct7q.jpg,Surprise,0.3,0.6,0.6,256,3,333,196,emotic/emotic/images/emodb_small/images/hh0dlplyw068ttct7q.jpg,Pleasure,Doubt/Confusion
346,emodb_small/images/hh0dlplyw068ttct7q.jpg,Surprise,0.4,1.0,0.6,2,22,242,306,emotic/emotic/images/emodb_small/images/hh0dlplyw068ttct7q.jpg,Pleasure,Pleasure
347,emodb_small/images/hh0dlplyw068ttct7q.jpg,Surprise,0.3,0.8,0.3,129,191,375,304,emotic/emotic/images/emodb_small/images/hh0dlplyw068ttct7q.jpg,Pleasure,Pleasure
348,framesdb/images/frame_74lkcx21hyahy01y.jpg,Surprise,0.3,0.6,0.3,25,124,156,353,emotic/emotic/images/framesdb/images/frame_74lkcx21hyahy01y.jpg,Anger,Excitement
349,mscoco/images/COCO_train2014_000000122250.jpg,Surprise,0.5,0.8,0.5,99,118,269,323,emotic/emotic/images/mscoco/images/COCO_train2014_000000122250.jpg,Sensitivity,Fear
350,emodb_small/images/c6gt3ckhh65l3ibaha.jpg,Surprise,0.2,0.5,0.5,198,5,424,283,emotic/emotic/images/emodb_small/images/c6gt3ckhh65l3ibaha.jpg,Doubt/Confusion,Doubt/Confusion
351,framesdb/images/frame_0jitkh35z3x11rxv.jpg,Surprise,0.5,0.8,0.8,269,100,653,582,emotic/emotic/images/framesdb/images/frame_0jitkh35z3x11rxv.jpg,Excitement,Anticipation
352,framesdb/images/frame_fiex8y8ohfcn1odt.jpg,Surprise,0.7,0.4,0.7,607,70,828,494,emotic/emotic/images/framesdb/images/frame_fiex8y8ohfcn1odt.jpg,Excitement,Happiness
353,framesdb/images/frame_fiex8y8ohfcn1odt.jpg,Surprise,0.7,0.6,0.6,469,88,580,294,emotic/emotic/images/framesdb/images/frame_fiex8y8ohfcn1odt.jpg,Confidence,Excitement
354,mscoco/images/COCO_train2014_000000513124.jpg,Surprise,0.6,0.9,0.9,119,65,340,369,emotic/emotic/images/mscoco/images/COCO_train2014_000000513124.jpg,Excitement,Anticipation
355,mscoco/images/COCO_val2014_000000106113.jpg,Surprise,0.4,0.4,0.4,288,168,419,369,emotic/emotic/images/mscoco/images/COCO_val2014_000000106113.jpg,Happiness,Happiness
356,emodb_small/images/4jdr4joweoi5dedxky.jpg,Surprise,0.3,0.6,0.4,-1,1,102,266,emotic/emotic/images/emodb_small/images/4jdr4joweoi5dedxky.jpg,Anticipation,Sensitivity
357,emodb_small/images/8u356oxk5s7sgj1hvf.jpg,Surprise,0.4,0.2,0.2,167,40,599,363,emotic/emotic/images/emodb_small/images/8u356oxk5s7sgj1hvf.jpg,Fatigue,Fatigue
358,mscoco/images/COCO_val2014_000000269098.jpg,Surprise,0.5,0.6,0.6,279,101,500,425,emotic/emotic/images/mscoco/images/COCO_val2014_000000269098.jpg,Fatigue,Fatigue
359,framesdb/images/frame_3j8fpei7ais7ioo3.jpg,Surprise,0.6,0.5,0.4,167,884,684,2274,emotic/emotic/images/framesdb/images/frame_3j8fpei7ais7ioo3.jpg,Happiness,Disconnection
360,emodb_small/images/dkcdoniucgma3ljau4.jpg,Surprise,0.2,0.4,0.2,2,106,799,509,emotic/emotic/images/emodb_small/images/dkcdoniucgma3ljau4.jpg,Pain,Sadness
361,mscoco/images/COCO_val2014_000000055528.jpg,Surprise,0.8,0.6,0.9,144,5,544,474,emotic/emotic/images/mscoco/images/COCO_val2014_000000055528.jpg,Happiness,Pleasure
362,mscoco/images/COCO_train2014_000000002372.jpg,Surprise,0.5,0.5,0.5,125,53,496,426,emotic/emotic/images/mscoco/images/COCO_train2014_000000002372.jpg,Confidence,Doubt/Confusion
363,mscoco/images/COCO_train2014_000000031794.jpg,Surprise,0.5,0.8,0.6,407,139,549,374,emotic/emotic/images/mscoco/images/COCO_train2014_000000031794.jpg,Excitement,Excitement
364,mscoco/images/COCO_train2014_000000052897.jpg,Surprise,0.5,0.7,0.6,132,157,285,412,emotic/emotic/images/mscoco/images/COCO_train2014_000000052897.jpg,Excitement,Excitement
365,emodb_small/images/h7vpzemgea4y12fi5q.jpg,Surprise,0.4,0.4,0.6,349,96,480,298,emotic/emotic/images/emodb_small/images/h7vpzemgea4y12fi5q.jpg,Surprise,Disconnection
366,emodb_small/images/h7vpzemgea4y12fi5q.jpg,Surprise,0.3,0.7,0.1,20,51,205,299,emotic/emotic/images/emodb_small/images/h7vpzemgea4y12fi5q.jpg,Surprise,Pleasure
367,framesdb/images/frame_chiiybhtwodylpwy.jpg,Surprise,0.7,0.9,0.7,147,121,280,450,emotic/emotic/images/framesdb/images/frame_chiiybhtwodylpwy.jpg,Pleasure,Excitement
368,emodb_small/images/am9j3t9a22e5jzjfp2.jpg,Surprise,0.4,0.3,0.4,212,51,266,121,emotic/emotic/images/emodb_small/images/am9j3t9a22e5jzjfp2.jpg,Surprise,Disconnection
369,framesdb/images/frame_14iknyfwkaiybiqi.jpg,Surprise,0.6,0.4,0.7,358,49,531,345,emotic/emotic/images/framesdb/images/frame_14iknyfwkaiybiqi.jpg,Excitement,Excitement
370,mscoco/images/COCO_val2014_000000146120.jpg,Surprise,0.6,0.6,0.6,44,181,239,476,emotic/emotic/images/mscoco/images/COCO_val2014_000000146120.jpg,Happiness,Excitement
371,framesdb/images/frame_cbfyiwge4be9on3e.jpg,Surprise,0.5,0.2,0.9,357,17,630,474,emotic/emotic/images/framesdb/images/frame_cbfyiwge4be9on3e.jpg,Pleasure,Pleasure
372,framesdb/images/frame_59d8sov4rs6g2xp4.jpg,Surprise,0.6,0.3,0.7,570,284,844,803,emotic/emotic/images/framesdb/images/frame_59d8sov4rs6g2xp4.jpg,Confidence,Confidence
373,emodb_small/images/eyd27i8afqr4hfed0w.jpg,Surprise,0.5,0.5,0.6,309,115,414,262,emotic/emotic/images/emodb_small/images/eyd27i8afqr4hfed0w.jpg,Excitement,Excitement
374,mscoco/images/COCO_train2014_000000029582.jpg,Surprise,0.7,0.4,0.6,144,21,257,307,emotic/emotic/images/mscoco/images/COCO_train2014_000000029582.jpg,Excitement,Excitement
375,mscoco/images/COCO_train2014_000000034100.jpg,Surprise,0.6,0.9,0.8,58,114,266,474,emotic/emotic/images/mscoco/images/COCO_train2014_000000034100.jpg,Anticipation,Excitement
376,emodb_small/images/hijg5oi27a7glihvq6.jpg,Surprise,0.4,0.6,0.6,498,75,1183,864,emotic/emotic/images/emodb_small/images/hijg5oi27a7glihvq6.jpg,Surprise,Surprise
377,emodb_small/images/hijg5oi27a7glihvq6.jpg,Surprise,0.5,0.5,0.5,121,101,603,876,emotic/emotic/images/emodb_small/images/hijg5oi27a7glihvq6.jpg,Surprise,Surprise
378,mscoco/images/COCO_val2014_000000222512.jpg,Surprise,0.6,0.1,0.1,44,120,246,305,emotic/emotic/images/mscoco/images/COCO_val2014_000000222512.jpg,Happiness,Surprise
379,mscoco/images/COCO_train2014_000000283303.jpg,Surprise,0.5,0.5,0.7,270,95,405,321,emotic/emotic/images/mscoco/images/COCO_train2014_000000283303.jpg,Happiness,Fear
380,emodb_small/images/ebpsbjqzfhd7efh00i.jpg,Sympathy,0.2,0.3,0.4,177,11,570,471,emotic/emotic/images/emodb_small/images/ebpsbjqzfhd7efh00i.jpg,Sadness,Sadness
381,framesdb/images/frame_belw7xz1lwepxcyq.jpg,Sympathy,0.5,0.4,0.4,203,136,297,252,emotic/emotic/images/framesdb/images/frame_belw7xz1lwepxcyq.jpg,Sympathy,Confidence
382,framesdb/images/frame_4tdwa014fryeivdi.jpg,Sympathy,0.8,0.7,0.7,498,70,650,605,emotic/emotic/images/framesdb/images/frame_4tdwa014fryeivdi.jpg,Pleasure,Happiness
383,mscoco/images/COCO_train2014_000000423834.jpg,Sympathy,0.6,0.8,0.7,255,93,370,401,emotic/emotic/images/mscoco/images/COCO_train2014_000000423834.jpg,Confidence,Happiness
384,mscoco/images/COCO_train2014_000000031590.jpg,Sympathy,0.7,0.5,0.4,310,271,480,426,emotic/emotic/images/mscoco/images/COCO_train2014_000000031590.jpg,Pleasure,Sympathy
385,mscoco/images/COCO_train2014_000000011690.jpg,Sympathy,0.5,0.9,1.0,234,34,375,339,emotic/emotic/images/mscoco/images/COCO_train2014_000000011690.jpg,Excitement,Excitement
386,mscoco/images/COCO_val2014_000000558294.jpg,Sympathy,0.7,0.7,0.7,462,44,616,437,emotic/emotic/images/mscoco/images/COCO_val2014_000000558294.jpg,Peace,Surfing
387,framesdb/images/frame_77qu28arixwblan1.jpg,Sympathy,0.7,0.4,0.6,191,156,334,357,emotic/emotic/images/framesdb/images/frame_77qu28arixwblan1.jpg,Happiness,Happiness
388,emodb_small/images/dnz8r16rduh2vxoigq.jpg,Sympathy,0.3,0.5,0.7,509,0,938,668,emotic/emotic/images/emodb_small/images/dnz8r16rduh2vxoigq.jpg,Pain,Disconnection
389,mscoco/images/COCO_train2014_000000443084.jpg,Sympathy,0.8,0.5,0.9,79,29,318,438,emotic/emotic/images/mscoco/images/COCO_train2014_000000443084.jpg,Pleasure,Pleasure
390,framesdb/images/frame_bdmxcn549kxpgyuz.jpg,Sympathy,0.6,0.3,0.4,697,20,861,245,emotic/emotic/images/framesdb/images/frame_bdmxcn549kxpgyuz.jpg,Happiness,Confidence
391,framesdb/images/frame_8ltmp4v74tu3grzd.jpg,Sympathy,0.8,0.6,0.5,13,13,439,430,emotic/emotic/images/framesdb/images/frame_8ltmp4v74tu3grzd.jpg,Anticipation,Anticipation
392,mscoco/images/COCO_train2014_000000317349.jpg,Sympathy,0.6,0.4,0.6,67,36,332,478,emotic/emotic/images/mscoco/images/COCO_train2014_000000317349.jpg,Disconnection,Disconnection
393,emodb_small/images/e6boj6smji3dnyouuj.jpg,Sympathy,0.1,0.3,0.2,285,0,847,478,emotic/emotic/images/emodb_small/images/e6boj6smji3dnyouuj.jpg,Sadness,Sadness
394,mscoco/images/COCO_val2014_000000118966.jpg,Sympathy,0.8,0.6,0.7,206,50,476,363,emotic/emotic/images/mscoco/images/COCO_val2014_000000118966.jpg,Happiness,Happiness
395,mscoco/images/COCO_val2014_000000262353.jpg,Sympathy,0.6,0.4,0.7,96,217,313,506,emotic/emotic/images/mscoco/images/COCO_val2014_000000262353.jpg,Happiness,Excitement
396,framesdb/images/frame_b3kr0jo6wpi3h6q9.jpg,Sympathy,0.7,0.3,0.3,1327,342,1590,1159,emotic/emotic/images/framesdb/images/frame_b3kr0jo6wpi3h6q9.jpg,Excitement,Surprise
397,framesdb/images/frame_4nflflpt92cq1v77.jpg,Sympathy,0.5,1.0,0.7,100,414,271,553,emotic/emotic/images/framesdb/images/frame_4nflflpt92cq1v77.jpg,Confidence,Fear
398,mscoco/images/COCO_val2014_000000541924.jpg,Sympathy,0.7,0.6,0.7,272,196,383,539,emotic/emotic/images/mscoco/images/COCO_val2014_000000541924.jpg,Confidence,Confidence
399,mscoco/images/COCO_train2014_000000366048.jpg,Sympathy,0.7,0.8,0.8,219,133,486,362,emotic/emotic/images/mscoco/images/COCO_train2014_000000366048.jpg,Sensitivity,Inspector Municipal de Transporte
400,mscoco/images/COCO_train2014_000000441461.jpg,Sympathy,1.0,0.7,0.8,493,121,596,370,emotic/emotic/images/mscoco/images/COCO_train2014_000000441461.jpg,Happiness,Excitement
401,emodb_small/images/e9b5cftu9bwcw29nnh.jpg,Sympathy,0.4,0.4,0.7,252,1,456,289,emotic/emotic/images/emodb_small/images/e9b5cftu9bwcw29nnh.jpg,Sadness,Sadness
402,emodb_small/images/e9b5cftu9bwcw29nnh.jpg,Sympathy,0.1,0.7,0.1,109,48,292,289,emotic/emotic/images/emodb_small/images/e9b5cftu9bwcw29nnh.jpg,Sadness,Sadness
403,emodb_small/images/2ldklkk137ks9aufpe.jpg,Sympathy,0.7,0.6,0.7,136,0,273,180,emotic/emotic/images/emodb_small/images/2ldklkk137ks9aufpe.jpg,Affection,Pleasure
404,mscoco/images/COCO_val2014_000000243482.jpg,Sympathy,0.4,0.6,0.5,42,120,255,340,emotic/emotic/images/mscoco/images/COCO_val2014_000000243482.jpg,Happiness,Anticipation
405,mscoco/images/COCO_val2014_000000497002.jpg,Sympathy,0.7,0.6,0.6,96,53,339,467,emotic/emotic/images/mscoco/images/COCO_val2014_000000497002.jpg,Pleasure,Confidence
406,emodb_small/images/es1e330nznobcurs4z.jpg,Sympathy,0.2,0.5,0.1,199,1,272,173,emotic/emotic/images/emodb_small/images/es1e330nznobcurs4z.jpg,Sadness,Sadness
407,emodb_small/images/es1e330nznobcurs4z.jpg,Sympathy,0.2,0.7,0.6,10,3,220,172,emotic/emotic/images/emodb_small/images/es1e330nznobcurs4z.jpg,Sadness,Sadness
408,mscoco/images/COCO_train2014_000000144620.jpg,Sympathy,0.7,0.8,0.7,43,65,251,413,emotic/emotic/images/mscoco/images/COCO_train2014_000000144620.jpg,Love story,Happiness
409,framesdb/images/frame_aniupzjqv88h989h.jpg,Sympathy,0.7,0.5,0.7,184,92,337,379,emotic/emotic/images/framesdb/images/frame_aniupzjqv88h989h.jpg,Surprise,Excitement
410,emodb_small/images/7lj5yqy3a3keo5ptlj.jpg,Sympathy,0.5,0.4,0.1,129,35,598,256,emotic/emotic/images/emodb_small/images/7lj5yqy3a3keo5ptlj.jpg,Fatigue,Fatigue
411,emodb_small/images/eyd27i8afqr4hfed0w.jpg,Sympathy,0.5,0.4,0.6,323,133,537,334,emotic/emotic/images/emodb_small/images/eyd27i8afqr4hfed0w.jpg,Excitement,Anger
412,mscoco/images/COCO_val2014_000000179141.jpg,Sympathy,0.8,0.7,0.8,109,49,279,355,emotic/emotic/images/mscoco/images/COCO_val2014_000000179141.jpg,Happiness,Disquietment
413,mscoco/images/COCO_val2014_000000190372.jpg,Sympathy,0.7,0.4,0.8,27,109,209,409,emotic/emotic/images/mscoco/images/COCO_val2014_000000190372.jpg,Happiness,Happiness
414,mscoco/images/COCO_train2014_000000464415.jpg,Sympathy,0.6,0.4,0.7,161,43,346,479,emotic/emotic/images/mscoco/images/COCO_train2014_000000464415.jpg,Happiness,Happiness
415,mscoco/images/COCO_train2014_000000134893.jpg,Sympathy,0.6,0.9,0.8,61,154,168,430,emotic/emotic/images/mscoco/images/COCO_train2014_000000134893.jpg,Excitement,Excitement
416,emodb_small/images/a70o0l552iqxerys7g.jpg,Sympathy,0.2,0.4,0.4,803,9,1795,968,emotic/emotic/images/emodb_small/images/a70o0l552iqxerys7g.jpg,Sadness,Sadness
417,mscoco/images/COCO_val2014_000000180521.jpg,Sympathy,0.9,0.3,0.9,25,122,161,322,emotic/emotic/images/mscoco/images/COCO_val2014_000000180521.jpg,Happiness,Disconnection
418,mscoco/images/COCO_val2014_000000562243.jpg,Doubt/Confusion,0.5,0.3,0.9,86,58,564,628,emotic/emotic/images/mscoco/images/COCO_val2014_000000562243.jpg,Confidence,Confidence
419,emodb_small/images/78tk87458zwsmxaoi7.jpg,Doubt/Confusion,0.3,0.4,0.3,122,1,374,222,emotic/emotic/images/emodb_small/images/78tk87458zwsmxaoi7.jpg,Doubt/Confusion,Doubt/Confusion
